,nonlinear,RB
453,1.2723563215038977e-15,
454,1.2694841642647735e-15,
455,1.2641702799274403e-15,
456,1.2622877776035132e-15,
457,1.2581361683317756e-15,
458,1.256343112023157e-15,
459,1.2495754497114936e-15,
460,1.2439622232826524e-15,
461,1.2427546780823056e-15,
462,1.2365564594357499e-15,
463,1.2351829043345153e-15,
464,1.230341011962172e-15,
465,1.2266480925784235e-15,
466,1.2223960597212363e-15,
467,1.2207472233621095e-15,
468,1.2156297609157074e-15,
469,1.2128810446899951e-15,
470,1.2112570381565127e-15,
471,1.2079578853553866e-15,
472,1.2059362821193639e-15,
473,1.2021518099113418e-15,
474,1.1986320750855389e-15,
475,1.1948777805308139e-15,
476,1.1907013058008423e-15,
477,1.1873338247961177e-15,
478,1.1838048649587469e-15,
479,1.183041695237942e-15,
480,1.1780954708926564e-15,
481,1.1712349726053007e-15,
482,1.1694928936086027e-15,
483,1.1668004726522029e-15,
484,1.164906578623932e-15,
485,1.1619032066106645e-15,
486,1.1547945258361016e-15,
487,1.1518297344675623e-15,
488,1.1506353942927723e-15,
489,1.1469343421563758e-15,
490,1.1455699414384248e-15,
491,1.1398987841499255e-15,
492,1.1354250177751613e-15,
493,1.1330669140898796e-15,
494,1.1313774018496482e-15,
495,1.1264843186464925e-15,
496,1.1229685688499815e-15,
497,1.1193707037605541e-15,
498,1.1141748391072753e-15,
499,1.1095878345684398e-15,
500,1.108160313531687e-15,
501,1.1044078577303463e-15,
502,1.0999505464759642e-15,
503,1.0975814551750864e-15,
504,1.0950135918509723e-15,
505,1.0904171241169152e-15,
506,1.0854913657670045e-15,
507,1.0835389647606435e-15,
508,1.0804011623292056e-15,
509,1.0773304192021976e-15,
510,1.0751810483974652e-15,
511,1.0736617363865002e-15,
512,1.070474108964585e-15,
513,1.0652250796882485e-15,
514,1.0594499237727986e-15,
515,1.0565587934277704e-15,
516,1.0533512891349973e-15,
517,1.0517596111547135e-15,
518,1.0464970118512785e-15,
519,1.0447660517130806e-15,
520,1.0422968976658615e-15,
521,1.0407958739592943e-15,
522,1.0369324211608118e-15,
523,1.033841514077571e-15,
524,1.0279753221573394e-15,
525,1.0273292078470556e-15,
526,1.0241703889552428e-15,
527,1.0193468744870162e-15,
528,1.0167729135154082e-15,
529,1.0146532393375862e-15,
530,1.0107039929490004e-15,
531,1.0086093773346091e-15,
532,1.0035270229902574e-15,
533,1.0007210494760865e-15,
534,9.979787022523787e-16,
535,9.958099357981232e-16,
536,9.927697338077539e-16,
537,9.883436533198737e-16,
538,9.8782339222439e-16,
539,9.831423938709399e-16,
540,9.824004744237575e-16,
541,9.769095428832866e-16,
542,9.71884856747866e-16,
543,9.691805782373485e-16,
544,9.661208152205048e-16,
545,9.655474631431543e-16,
546,9.577127479042757e-16,
547,9.554242034586099e-16,
548,9.500139564283075e-16,
549,9.477546298057795e-16,
550,9.46386183997659e-16,
551,9.426591085278418e-16,
552,9.414420283054473e-16,
553,9.36190899138789e-16,
554,9.327212193224845e-16,
555,9.288012377074578e-16,
556,9.251877566019542e-16,
557,9.221857566068853e-16,
558,9.192797189907588e-16,
559,9.15734825854229e-16,
560,9.14646732152613e-16,
561,9.105515081531505e-16,
562,9.074902030162594e-16,
563,9.02420245396755e-16,
564,9.021539877762527e-16,
565,8.98718259589603e-16,
566,8.956269290982453e-16,
567,8.889158022375953e-16,
568,8.877389743075982e-16,
569,8.849308428167029e-16,
570,8.82379561084808e-16,
571,8.759511552848333e-16,
572,8.756757242804612e-16,
573,8.702398783020338e-16,
574,8.671695034395006e-16,
575,8.658959263115603e-16,
576,8.611405812407851e-16,
577,8.599094183107779e-16,
578,8.5855140367072e-16,
579,8.549789867551887e-16,
580,8.506510348718371e-16,
581,8.493591741102834e-16,
582,8.442226148645494e-16,
583,8.42637745026676e-16,
584,8.392776299906313e-16,
585,8.36908183861355e-16,
586,8.344721465502375e-16,
587,8.323684834119253e-16,
588,8.270067440140312e-16,
589,8.205549202269494e-16,
590,8.133918996060753e-16,
591,8.123965987482488e-16,
592,8.086374060572859e-16,
593,8.049288320113221e-16,
594,8.033875777028534e-16,
595,8.024742180527672e-16,
596,7.971031328177653e-16,
597,7.953267279424483e-16,
598,7.931791783884313e-16,
599,7.888001764283943e-16,
600,7.846898147413937e-16,
601,7.818499118952235e-16,
602,7.787206964897599e-16,
603,7.763758006127085e-16,
604,7.750656989262097e-16,
605,7.67788221566953e-16,
606,7.650026501845373e-16,
607,7.599717451060807e-16,
608,7.575682129665099e-16,
609,7.540819088789086e-16,
610,7.507947797835139e-16,
611,7.494984735436457e-16,
612,7.463883661073286e-16,
613,7.41752353226896e-16,
614,7.387758708460004e-16,
615,7.354423956506856e-16,
616,7.334669337768848e-16,
617,7.315402334126111e-16,
618,7.267196508832825e-16,
619,7.234660039260769e-16,
620,7.206618256344425e-16,
621,7.168608690977212e-16,
622,7.132892085943556e-16,
623,7.085877210562781e-16,
624,7.053241421935682e-16,
625,7.039145304094946e-16,
626,7.001285483683636e-16,
627,6.942058183250711e-16,
628,6.920710298037189e-16,
629,6.883218447034108e-16,
630,6.851198846310351e-16,
631,6.82557999661038e-16,
632,6.781078296758393e-16,
633,6.754589590381087e-16,
634,6.65258561691209e-16,
635,6.640991751632024e-16,
636,6.614054008017973e-16,
637,6.602335297989756e-16,
638,6.582495629635233e-16,
639,6.522245160458367e-16,
640,6.495644009927915e-16,
641,6.44929305796254e-16,
642,6.415234270535279e-16,
643,6.377595949139954e-16,
644,6.328316886612855e-16,
645,6.308093091173816e-16,
646,6.280183251114282e-16,
647,6.194544361147579e-16,
648,6.146309494270107e-16,
649,6.085121876356315e-16,
650,6.064654669785887e-16,
651,6.030089538921263e-16,
652,5.945136250861086e-16,
653,5.920551363158727e-16,
654,5.860261574109793e-16,
655,5.82488726855314e-16,
656,5.787026302557515e-16,
657,5.710418926719933e-16,
658,5.699879214603626e-16,
659,5.677298995154915e-16,
660,5.614794107166348e-16,
661,5.535674999898703e-16,
662,5.460884826599979e-16,
663,5.394411137558134e-16,
664,5.366724100567019e-16,
665,5.273937251414256e-16,
666,5.244820763627047e-16,
667,5.1948659564106585e-16,
668,5.104767390270211e-16,
669,5.042444978759069e-16,
670,4.987007113162631e-16,
671,4.780378134218139e-16,
672,4.69702448367581e-16,
673,4.67145654502188e-16,
674,4.610081906683156e-16,
675,4.526806261285656e-16,
676,4.505362320625512e-16,
677,4.4329148235035386e-16,
678,4.226919996355883e-16,
679,4.1976576830731555e-16,
680,4.07549158569959e-16,
681,3.950742363916512e-16,
682,3.79553290260396e-16,
683,3.6902026343379667e-16,
684,3.58539264717952e-16,
685,3.389177211364359e-16,
686,2.8960033379189207e-16,
687,2.587131556427402e-16,
688,1.5848129567371177e-16,
689,1.8634068389261668e-17,
