   , TTTT               , TTTF               , TTFT               , TTFF               , FTTT               , FTTF               , FTFT               , FTFF               , TFTT               , TFTF               , TFFT               , TFFF               , FFTT               , FFTF               , FFFT               , FFFF
341, -3.3350934333149893, -3.335093428503662 , -5.407228917364837 , -5.407228954504515 , -3.3350934344857   , -3.3350934178836753, -5.407228935636521 , -5.407228913542954 , -3.335093432092727 , -3.335093427227637 , -5.407228934327121 , -5.407228930768688 , -3.335093437871793 , -3.335093422529159 , -5.407228928315453 , -5.4072289307623
342, -3.3355275436439786, -3.3355275388323773, -5.410023483677408 , -5.410023521109366 , -3.3355275448146706, -3.3355275282138352, -5.410023502038455 , -5.410023479848338 , -3.335527542422872 , -3.3355275375562083, -5.410023500712128 , -5.410023497110083 , -3.3355275482002855, -3.3355275328604885, -5.4100234948079065, -5.410023497200158
343, -3.3359666292761525, -3.3359666244641057, -5.412821878377972 , -5.41282191607721  , -3.3359666304467908, -3.335966613847008 , -5.412821896863758 , -5.412821874519191 , -3.3359666280545452, -3.3359666231881224, -5.412821895529715 , -5.4128218921929445, -3.3359666338305147, -3.335966618492235 , -5.4128218895915765, -5.412821892054364
344, -3.336410668959113 , -3.3364106641468365, -5.4156241173842865, -5.415624155364519 , -3.336410670129701 , -3.3364106535311766, -5.415624135983413 , -5.415624113532396 , -3.3364106677384746, -3.3364106628721704, -5.415624134651099 , -5.415624130943829 , -3.3364106735114314, -3.336410658174897 , -5.415624128723401 , -5.415624131092767
345, -3.3368596416401917, -3.336859636827568 , -5.4184302167636815, -5.418430255056459 , -3.336859642810733 , -3.3368596262133425, -5.418430235528521 , -5.4184302128952195, -3.3368596404188926, -3.336859635551835 , -5.418430234094361 , -5.418430230278831 , -3.3368596461923663, -3.3368596308561354, -5.418430227995986 , -5.418430230518761
346, -3.3373135264629754, -3.3373135216500036, -5.421240192774207 , -5.421240231328899 , -3.337313527633498 , -3.337313511037194 , -5.4212402116203915, -5.421240188869482 , -3.3373135252420356, -3.3373135203736743, -5.421240210558898 , -5.421240206282966 , -3.3373135310131206, -3.337313515678191 , -5.421240204385763 , -5.421240206772662
347, -3.337772302765595 , -3.3377722979522777, -5.424054061717318 , -5.424054100478375 , -3.3377723039360805, -3.3377722873408775, -5.424054080601012 , -5.424054057694043 , -3.3377723015452787, -3.337772296676874 , -5.424054079328079 , -5.424054075211678 , -3.3377723073154444, -3.3377722919827284, -5.424054073047251 , -5.424054075620965
348, -3.338235950078281 , -3.33823594526474  , -5.426871839846643 , -5.426871878891305 , -3.3382359512487194, -3.33823593465475  , -5.426871858844876 , -5.426871835815112 , -3.3382359488584386, -3.3382359439899147, -5.426871857486877 , -5.426871853431165 , -3.3382359546270153, -3.3382359392955463, -5.426871851107117 , -5.426871853950867
349, -3.338704448121646 , -3.338704443307782 , -5.429693543856789 , -5.429693583134837 , -3.338704449292078 , -3.3387044326991853, -5.429693562927599 , -5.4296935397906685, -3.3387044469007785, -3.3387044420331407, -5.429693561699717 , -5.429693557562169 , -3.3387044526699663, -3.338704437339921 , -5.429693554888258 , -5.429693557992869
350, -3.339177776803644 , -3.3391777719896227, -5.432519190399489 , -5.432519229922488 , -3.3391777779740694, -3.339177761382417 , -5.432519209518203 , -5.4325191863102695, -3.3391777755860055, -3.339177770715946 , -5.4325192080727165, -5.432519204096782 , -3.3391777813508208, -3.339177766023302 , -5.432519201560647 , -5.432519204483239
351, -3.3396559162185557, -3.3396559114042215, -5.435348796296508 , -5.435348836015784 , -3.339655917388952 , -3.339655900798387 , -5.435348815442952 , -5.435348792161782 , -3.3396559150004737, -3.339655910130814 , -5.435348814083057 , -5.435348809993321 , -3.339655920766638 , -3.3396559054395976, -5.435348807504639 , -5.435348810460325
352, -3.340138846643656 , -3.3401388418291758, -5.438182378405343 , -5.438182418401078 , -3.3401388478140177, -3.3401388312247073, -5.43818239763156  , -5.438182374245005 , -3.3401388454266008, -3.3401388405583554, -5.438182396028044 , -5.4381823920944585, -3.340138851190091 , -3.340138835864311 , -5.438182389411838 , -5.438182392282778
353, -3.340626548538192 , -3.3406265437235474, -5.4410199538790485, -5.441019994107905 , -3.340626549708552 , -3.3406265331204414, -5.441019973066307 , -5.441019949641854 , -3.340626547320066 , -3.340626542449484 , -5.441019971704902 , -5.44101996745525  , -3.340626553081801 , -3.3406265377589546, -5.4410199648015   , -5.441019967731991
354, -3.3411190025407698, -3.341118997725963 , -5.443861539756283 , -5.443861580292063 , -3.341119003711141 , -3.3411189871242097, -5.443861559009639 , -5.443861535520409 , -3.3411190013227556, -3.3411189964523778, -5.443861557739166 , -5.443861553073752 , -3.341119007083612 , -3.3411189917627238, -5.443861550473072 , -5.443861553901603
355, -3.3416161894676666, -3.341616184652491 , -5.446707153504529 , -5.446707194296453 , -3.3416161906379807, -3.3416161740520907, -5.446707172813699 , -5.446707149216727 , -3.341616188249667 , -3.341616183378098 , -5.446707171734252 , -5.446707167354897 , -3.3416161940092888, -3.341616178688681 , -5.446707164138355 , -5.446707167861963
356, -3.3421180903100685, -3.3421180854946915, -5.4495568124924425, -5.449556853566478 , -3.3421180914803186, -3.3421180748956516, -5.449556831867764 , -5.44955680814148  , -3.3421180890913904, -3.342118084218617 , -5.44955683071013  , -5.449556826160063 , -3.3421180948500453, -3.3421180795323595, -5.449556822990179 , -5.449556826624037
357, -3.3426246862333078, -3.342624681417718 , -5.452410534314962 , -5.452410575722451 , -3.34262468740347  , -3.3426246708200558, -5.452410553779418 , -5.4524105299265635, -3.342624685015642 , -3.3426246801422046, -5.452410552848158 , -5.452410548240865 , -3.342624690774574 , -3.3426246754574054, -5.452410544753039 , -5.45241054832075
358, -3.343135958574176 , -3.3431359537582135, -5.4552683366931864, -5.45526837849141  , -3.3431359597442682, -3.343135943161948 , -5.455268356238497 , -5.455268332265345 , -3.3431359573571964, -3.3431359524830357, -5.45526835565595  , -5.4552683506166435, -3.3431359631136885, -3.3431359477987166, -5.4552683473396   , -5.455268350814566
359, -3.343651888838975 , -3.3436518840226466, -5.458130237513264 , -5.45813027969415  , -3.343651890009005 , -3.3436518734277616, -5.458130257203896 , -5.458130233073982 , -3.3436518876231025, -3.3436518827496724, -5.45813025637375  , -5.458130251147619 , -3.3436518933781936, -3.343651878064506 , -5.4581302482102405, -5.458130251561863
360, -3.344172458701768 , -3.3441724538852493, -5.460996254833205 , -5.46099629730754  , -3.3441724598717717, -3.344172443291736 , -5.460996274529796 , -5.460996250334057 , -3.344172457486122 , -3.344172452612739 , -5.460996273718833 , -5.460996268479362 , -3.3441724632411938, -3.3441724479279573, -5.460996265443993 , -5.46099626902916
361, -3.3446976500030052, -3.3446976451862787, -5.463866406661048 , -5.4638664494637625, -3.34469765117292  , -3.344697634594139 , -5.4638664264523   , -5.463866402167468 , -3.344697648787821 , -3.344697643913933 , -5.463866425685938 , -5.463866420471261 , -3.34469765454146  , -3.3446976392297865, -5.463866417433243 , -5.463866421089156
362, -3.345227444746922 , -3.3452274399301016, -5.4667407113313855, -5.466740754468979 , -3.3452274459167683, -3.3452274293393245, -5.466740731187253 , -5.466740706858424 , -3.345227443532141 , -3.3452274386591334, -5.466740730392347 , -5.466740725388617 , -3.3452274492848364, -3.345227433974456 , -5.466740722107662 , -5.466740725607691
363, -3.345761825100536 , -3.345761820283416 , -5.46961918738512  , -5.469619230771391 , -3.3457618262702673, -3.345761809694007 , -5.4696192072785355, -5.46961918280619  , -3.3457618238852493, -3.3457618190101837, -5.469619206218495 , -5.469619201556117 , -3.3457618296369263, -3.345761814327841 , -5.469619198037205 , -5.469619201633506
364, -3.346300773390828 , -3.346300768573555 , -5.472501853228728 , -5.472501896885539 , -3.346300774560539 , -3.346300757985494 , -5.472501873157494 , -5.47250184863906  , -3.3463007721757703, -3.346300767299902 , -5.472501872316493 , -5.472501867585864 , -3.34630077792494  , -3.346300762618963 , -5.4725018638586524, -5.472501867625921
365, -3.3468442721041463, -3.346844267286667 , -5.475388727576122 , -5.4753887716013825, -3.3468442732737627, -3.3468442566999457, -5.475388747720234 , -5.475388723036776 , -3.346844270891103 , -3.3468442660137057, -5.47538874706677  , -5.475388742359964 , -3.346844276638127 , -3.3468442613333287, -5.475388738367607 , -5.475388742248916
366, -3.347392303883722 , -3.3473922990659766, -5.478279829444252 , -5.478279873811316 , -3.347392305053252 , -3.3473922884805987, -5.478279849740854 , -5.478279824854018 , -3.3473923026709302, -3.347392297793068 , -5.478279848993837 , -5.478279844571058 , -3.3473923084170574, -3.347392293114244 , -5.478279840477093 , -5.478279844158554
367, -3.347944851528175 , -3.3479448467101287, -5.481175177746697 , -5.481175222498381 , -3.347944852697592 , -3.3479448361260875, -5.4811751982666745, -5.481175173150366 , -3.3479448503126714, -3.347944845437875 , -5.481175197290468 , -5.481175192670219 , -3.347944856059611 , -3.3479448407579655, -5.481175188949711 , -5.481175192565679
368, -3.3485018979898795, -3.3485018931715076, -5.484074791687871 , -5.484074836829012 , -3.348501899159217 , -3.3485018825888035, -5.4840748123843905, -5.48407478705674  , -3.348501896775364 , -3.3485018919011225, -5.484074811696803 , -5.484074806785458 , -3.348501902521197 , -3.348501887221662 , -5.48407480306764  , -5.484074806535621
369, -3.349063426373259 , -3.349063421554558 , -5.486978690618661 , -5.486978736130861 , -3.3490634275424873, -3.349063410973177 , -5.486978711472861 , -5.486978685949286 , -3.349063425157468 , -3.3490634202822083, -5.486978710904291 , -5.486978706035106 , -3.3490634309029463, -3.349063415605358 , -5.486978701801969 , -5.486978705717172
370, -3.3496294199331254, -3.3496294151142085, -5.4898868940041154, -5.489886939863726 , -3.349629421102282 , -3.3496294045341473, -5.489886914948979 , -5.48988688928004  , -3.349629418719507 , -3.3496294138433047, -5.489886914333934 , -5.489886909440765 , -3.34962942446224  , -3.3496294091658125, -5.489886905117134 , -5.489886909334935
371, -3.350199862073199 , -3.3501998572541454, -5.49279942141169  , -5.492799467671774 , -3.350199863242291 , -3.3501998466753875, -5.492799442486179 , -5.4927994166824465, -3.3501998608585457, -3.3501998559821144, -5.492799441915654 , -5.492799436716398 , -3.3501998666023547, -3.3501998513052906, -5.492799432655848 , -5.4927994367627315
372, -3.3507747363447167, -3.350774731525344 , -5.49571629269669  , -5.4957163393322155, -3.350774737513657 , -3.3507747209479106, -5.495716313924674 , -5.495716287941624 , -3.3507747351302495, -3.3507747302540842, -5.495716313132966 , -5.495716308029744 , -3.350774740873458 , -3.3507747255785323, -5.495716304230229 , -5.495716308027481
373, -3.351354026444063 , -3.3513540216244615, -5.498637527826799 , -5.498637574789363 , -3.351354027612886 , -3.351354011048343 , -5.498637549190474 , -5.498637523076433 , -3.3513540252301075, -3.3513540203538064, -5.498637548276076 , -5.4986375430635706, -3.351354030971811 , -3.351354015678404 , -5.4986375392666105, -5.498637543455959
374, -3.3519377162121553, -3.351937711392298 , -5.501563146926527 , -5.501563194173079 , -3.351937717380868 , -3.351937700817485 , -5.501563168391477 , -5.501563142130052 , -3.3519377149988387, -3.3519377101214607, -5.50156316703669  , -5.501563162168705 , -3.3519377207389907, -3.3519377054471735, -5.501563158509934 , -5.501563162384887
375, -3.35252578963244  , -3.3525257848122525, -5.5044931701999795, -5.504493217768597 , -3.3525257908010606, -3.352525774238742 , -5.504493191766957 , -5.504493165392879 , -3.3525257884182924, -3.3525257835412687, -5.504493190177932 , -5.504493185176969 , -3.3525257941573496, -3.3525257788686744, -5.5044931818009415, -5.504493185865316
376, -3.3531182308292946, -3.353118226008819 , -5.507427618101813 , -5.507427666060066 , -3.353118231997802 , -3.3531182154365995, -5.50742763980524  , -5.507427613311212 , -3.353118229615392 , -3.353118224739263 , -5.507427638698959 , -5.507427633244211 , -3.3531182353532745, -3.3531182200663245, -5.507427629471223 , -5.507427633915585
377, -3.3537150240669487, -3.3537150192461804, -5.5103665113441815, -5.510366559588219 , -3.353715025235395 , -3.3537150086752194, -5.510366533067581 , -5.510366506505293 , -3.353715022851774 , -3.3537150179749218, -5.510366532164992 , -5.510366526764281 , -3.3537150285877653, -3.353715013306606 , -5.5103665226537135, -5.510366527183016
378, -3.3543161537476642, -3.3543161489265954, -5.513309870670844 , -5.513309919179305 , -3.354316154916052 , -3.354316138356886 , -5.51330989239179  , -5.513309865759214 , -3.354316152533127 , -3.3543161476568932, -5.513309891324951 , -5.513309885864476 , -3.3543161582691274, -3.3543161429875883, -5.513309881902006 , -5.513309886580536
379, -3.3549216044103987, -3.3549215995891166, -5.516257716979073 , -5.5162577657508365, -3.354921605578694 , -3.354921589020648 , -5.51625773870623  , -5.5162577119891685, -3.354921603195982 , -3.3549215983198843, -5.516257737569071 , -5.516257732389508 , -3.354921608931855 , -3.3549215936506727, -5.516257727981515 , -5.516257732831684
380, -3.3555313607295316, -3.355531355908014 , -5.519210071339445 , -5.519210120437553 , -3.355531361897786 , -3.3555313453407627, -5.519210093108733 , -5.519210066303054 , -3.355531359514995 , -3.355531354638277 , -5.519210092075349 , -5.519210086888274 , -3.355531365248322 , -3.3555313499717845, -5.519210082435112 , -5.519210087244254
381, -3.35614540751318  , -3.3561454026915296, -5.522166955098834 , -5.522167004536376 , -3.356145408681419 , -3.356145392125497 , -5.522166976908278 , -5.522166950022097 , -3.3561454063007155, -3.356145401423075 , -5.5221669762447085, -5.522166970689205 , -3.3561454120301435, -3.356145396755929 , -5.522166966428636 , -5.5221669715446655
382, -3.356763729702322 , -3.3567637248803317, -5.5251283898361665, -5.525128439519394 , -3.356763730870534 , -3.3567637143154934, -5.525128411615168 , -5.525128384656721 , -3.356763728490709 , -3.356763723610926 , -5.525128411136458 , -5.525128405485454 , -3.3567637342189105, -3.3567637189440083, -5.52512840054025  , -5.525128406549058
383, -3.3573863123682477, -3.3573863075462973, -5.528094397045963 , -5.52809444703189  , -3.3573863135364412, -3.3573862969826407, -5.52809441889913  , -5.528094391824152 , -3.35738631115567  , -3.357386306276724 , -5.52809441839477  , -5.528094413093049 , -3.3573863168838227, -3.357386301610998 , -5.528094407529816 , -5.528094413946555
384, -3.3580131407131493, -3.3580131358910017, -5.531064998642111 , -5.531065048937559 , -3.358013141881371 , -3.3580131253285055, -5.5310650205092555, -5.531064993382289 , -3.3580131395019306, -3.3580131346231257, -5.531065020124112 , -5.531065014787934 , -3.3580131452294313, -3.3580131299567966, -5.531065009452926 , -5.531065015390402
385, -3.3586442000670242, -3.358644195244542 , -5.5340402167094025, -5.534040267291769 , -3.3586442012351845, -3.358644184683206 , -5.534040238663744 , -5.534040211342303 , -3.3586441988554423, -3.358644193978549 , -5.534040238152217 , -5.534040232853512 , -3.358644204584155 , -3.358644189310608 , -5.534040227235322 , -5.534040233420362
386, -3.3592794758867615, -3.3592794710641245, -5.537020073375893 , -5.53702012425161  , -3.3592794770549332, -3.359279460503943 , -5.537020095315811 , -5.5370200679103565, -3.359279474674775 , -3.359279469799297 , -5.537020094729241 , -5.5370200896291975, -3.359279480404924 , -3.3592794651308204, -5.537020084243699 , -5.537020089783618
387, -3.359918953755632 , -3.359918948932816 , -5.540004590957679 , -5.540004642220111 , -3.3599189549237303, -3.359918938373808 , -5.540004613054928 , -5.54000458544776  , -3.3599189525438273, -3.359918947668358 , -5.540004612126453 , -5.540004607392928 , -3.359918958272635 , -3.359918943000502 , -5.540004601737761 , -5.540004607291939
388, -3.360562619381103 , -3.3605626145582166, -5.5429937921637205, -5.542993843820169 , -3.3605626205492047, -3.360562604000378 , -5.542993814286727 , -5.542993786572618 , -3.3605626181685615, -3.3605626132931055, -5.542993813555209 , -5.5429938084442165, -3.3605626238971285, -3.360562608626377 , -5.542993802994969 , -5.54299380852651
389, -3.361210458594181 , -3.361210453771235 , -5.545987699711244 , -5.545987751744355 , -3.361210459762235 , -3.361210443214558 , -5.545987721900341 , -5.545987694068208 , -3.361210457381879 , -3.361210452505511 , -5.545987721081971 , -5.5459877156945145, -3.3612104631101176, -3.3612104478407927, -5.545987710087005 , -5.545987716109165
390, -3.3618624573480083, -3.3618624525248326, -5.548986336642374 , -5.54898638897048  , -3.361862458515968 , -3.3618624419693317, -5.5489863588825985, -5.548986330866522 , -3.3618624561364947, -3.3618624512573554, -5.5489863580201355, -5.548986352794081 , -3.3618624618617394, -3.3618624465947953, -5.548986347311087 , -5.548986352719298
391, -3.3625186017162485, -3.362518596892815 , -5.551989725927491 , -5.551989778632428 , -3.3625186028841165, -3.3625185863385005, -5.551989748313112 , -5.551989720146594 , -3.362518600504124 , -3.3625185956257124, -5.551989747604794 , -5.551989742090488 , -3.3625186062284897, -3.362518590961925 , -5.5519897365945035, -5.551989742108684
392, -3.3631788778921483, -3.3631788730685197, -5.554997891147232 , -5.554997944136602 , -3.363178879059923 , -3.3631788625154   , -5.5549979136195615, -5.5549978852687945, -3.363178876679815 , -3.363178871801218 , -5.554997912956574 , -5.554997907668543 , -3.3631788824033206, -3.3631788671397813, -5.554997901811048 , -5.554997907784829
393, -3.3638432721875096, -3.363843267363779 , -5.558010855743836 , -5.558010909103629 , -3.3638432733551618, -3.363843256811877 , -5.558010878336408 , -5.558010849757181 , -3.363843270975935 , -3.363843266098229 , -5.558010877541316 , -5.558010872263764 , -3.3638432766987543, -3.363843261434952 , -5.558010866591105 , -5.5580108724552835
394, -3.364511771031526 , -3.3645117662075537, -5.561028643521175 , -5.561028697285907 , -3.364511772199057 , -3.3645117556568733, -5.561028666177026 , -5.5610286374251325, -3.364511769819268 , -3.3645117649430745, -5.561028665789235 , -5.561028660432787 , -3.364511775544193 , -3.3645117602797048, -5.561028654469766 , -5.561028660353832
395, -3.3651843609692422, -3.365184356144965 , -5.564051278489648 , -5.564051332627557 , -3.365184362136635 , -3.3651843455955004, -5.564051301260344 , -5.564051272258978 , -3.3651843597560673, -3.365184354879407 , -5.564051300693618 , -5.564051295276653 , -3.365184365479363 , -3.365184350217741 , -5.564051289623268 , -5.564051294987907
396, -3.3658610286605475, -3.3658610238359166, -5.567078784686013 , -5.56707883933881  , -3.3658610298277916, -3.3658610132876805, -5.567078807631783 , -5.567078778429924 , -3.3658610274485237, -3.3658610225688776, -5.567078807096815 , -5.567078802090668 , -3.36586103316836  , -3.36586101790841  , -5.567078796102892 , -5.567078801636985
397, -3.366541760879099 , -3.3665417560541506, -5.57011118668541  , -5.570111241821687 , -3.3665417620462303, -3.366541745507079 , -5.570111209766878 , -5.570111180376359 , -3.3665417596685927, -3.366541754787767 , -5.5701112092656055, -5.5701112040525125, -3.36654176538722  , -3.3665417501273778, -5.570111198274412 , -5.570111203499071
398, -3.3672265445111775, -3.3672265396859995, -5.573148509110568 , -5.573148564661765 , -3.3672265456781982, -3.3672265291400643, -5.573148532393321 , -5.573148502690658 , -3.3672265433007325, -3.367226538419922 , -5.573148531837475 , -5.573148526486555 , -3.367226549019515 , -3.3672265337598253, -5.573148521475458 , -5.573148525965762
399, -3.3679153665548776, -3.367915361729353 , -5.576190776740498 , -5.576190832617395 , -3.367915367721804 , -3.3679153511845428, -5.576190800156604 , -5.5761907701800615, -3.3679153653443263, -3.3679153604662653, -5.576190799475498 , -5.576190793758977 , -3.367915371059714 , -3.36791535580466  , -5.576190788786709 , -5.576190793516947
400, -3.3686082141181286, -3.368608209292468 , -5.579238014525226 , -5.579238070734841 , -3.368608215285053 , -3.368608198748756 , -5.579238038021926 , -5.579238007878462 , -3.3686082129076085, -3.3686082080297024, -5.5792380375250685, -5.579238031564271 , -3.3686082186235313, -3.3686082033692872, -5.579238026656122 , -5.579238031081695
401, -3.369305074418912 , -3.3693050695929583, -5.582290247781907 , -5.5822903042960474, -3.3693050755857676, -3.36930505905037  , -5.582290271390032 , -5.582290240973214 , -3.369305073207031 , -3.369305068328101 , -5.582290270822531 , -5.582290264821642 , -3.3693050789226096, -3.3693050636695085, -5.582290259923024 , -5.5822902643162
402, -3.3700059347829026, -3.3700059299567897, -5.585347501911633 , -5.585347558774918 , -3.3700059359496297, -3.3700059194153402, -5.585347525783077 , -5.585347494983169 , -3.370005933570437 , -3.3700059286926702, -5.5853475251338205, -5.585347518633559 , -3.3700059392867963, -3.3700059240346083, -5.585347514356208 , -5.585347518385216
403, -3.3707107826434113, -3.370710777817047 , -5.588409802664911 , -5.588409859944586 , -3.3707107838100185, -3.370710767276736 , -5.588409826747791 , -5.588409795642162 , -3.3707107814305464, -3.3707107765510957, -5.588409825974946 , -5.588409819264705 , -3.370710787144293 , -3.3707107718968032, -5.588409814720722 , -5.588409819280588
404, -3.3714196055395953, -3.3714196007130655, -5.591477176020576 , -5.591477233701465 , -3.3714196067060476, -3.371419590173891 , -5.591477200399018 , -5.591477168933612 , -3.3714196043284206, -3.371419599445678 , -5.591477199666417 , -5.591477192926874 , -3.371419610038719 , -3.3714195947931573, -5.591477188488935 , -5.591477192813131
405, -3.372132391116036 , -3.372132386289315 , -5.594549648131871 , -5.594549706231773 , -3.3721323922824107, -3.3721323757512764, -5.59454967271502  , -5.59454964100407  , -3.372132389905552 , -3.3721323850220344, -5.594549671852926 , -5.594549664978284 , -3.372132395615981 , -3.37213238037236  , -5.5945496604996325, -5.594549665163771
406, -3.3728491271212233, -3.3728491222943697, -5.5976272454898615, -5.597627303925157 , -3.3728491282875313, -3.3728491117574437, -5.597627270211404 , -5.597627238291712 , -3.37284912590918  , -3.3728491210265292, -5.597627269112471 , -5.597627262502351 , -3.3728491316193603, -3.3728491163773895, -5.5976272579628965, -5.597627262213389
407, -3.3735698014071938, -3.3735697965800107, -5.600709994778864 , -5.600710053510797 , -3.373569802573459 , -3.373569786044187 , -5.600710019544525 , -5.600709987451312 , -3.373569800194828 , -3.3735697953086454, -5.600710018355289 , -5.600710011574224 , -3.373569805903044 , -3.3735697906621023, -5.6007100068381   , -5.600710011105367
408, -3.3742944019273806, -3.37429439710004  , -5.603797922789771 , -5.603797981812043 , -3.374294403093569 , -3.3742943865653143, -5.6037979476207305, -5.603797915327781 , -3.3742944007176257, -3.37429439583149  , -5.60379794657449  , -5.603797939949836 , -3.3742944064236102, -3.374294391183024 , -5.60379793477458  , -5.603797939121375
409, -3.375022916736996 , -3.3750229119095465, -5.6068910565235175, -5.606891115969761 , -3.3750229179030704, -3.375022901375919 , -5.606891081558872 , -5.606891049005864 , -3.3750229155273255, -3.3750229106417637, -5.6068910801428125, -5.606891073299352 , -3.375022921233614 , -3.375022905993356 , -5.606891068660206 , -5.606891072996337
410, -3.3757553339912403, -3.3757553291637294, -5.609989423499973 , -5.609989483383319 , -3.3757553351572263, -3.375755318631213 , -5.609989448654059 , -5.609989415887888 , -3.3757553327802308, -3.3757553278964547, -5.609989447523485 , -5.609989440661583 , -3.375755338487809 , -3.375755323248522 , -5.609989436086039 , -5.60998943998606
411, -3.376491641944843 , -3.376491637117085 , -5.61309305143937  , -5.613093111616097 , -3.3764916431107324, -3.376491626585669 , -5.613093076564654 , -5.6130930436993705, -3.376491640732163 , -3.376491635850168 , -5.6130930760735325, -5.6130930692754895, -3.3764916464400248, -3.37649163120148  , -5.613093064239512 , -5.613093067929767
412, -3.377231828950338 , -3.3772318241223673, -5.616201968044198 , -5.616202028587381 , -3.377231830116116 , -3.3772318135920267, -5.616201993253239 , -5.6162019602463085, -3.3772318277387057, -3.3772318228554163, -5.616201993223563 , -5.616201985456747 , -3.377231833443182 , -3.377231818208528 , -5.616201980674616 , -5.616201984323432
413, -3.3779758834579283, -3.377975878629753 , -5.619316201528665 , -5.619316262430549 , -3.377975884623641 , -3.377975868100473 , -5.619316226762695 , -5.619316193656528 , -3.3779758822465054, -3.3779758773642445, -5.619316227343459 , -5.6193162191908   , -3.377975887949686 , -3.3779758727156257, -5.61931621456991  , -5.619316218233147
414, -3.378723794014182 , -3.3787237891857953, -5.62243578020622  , -5.622435841528772 , -3.3787237951798175, -3.37872377865759  , -5.62243580553159  , -5.622435772261753 , -3.3787237928042098, -3.3787237879199856, -5.622435806042242 , -5.62243579778458  , -3.3787237985068783, -3.3787237832728163, -5.6224357931037305, -5.622435797494479
415, -3.3794755492612976, -3.379475544432669 , -5.625560732829905 , -5.625560794558309 , -3.379475550426829 , -3.3794755339055302, -5.625560758243887 , -5.625560724796647 , -3.379475548052168 , -3.379475543167433 , -5.62556075848205  , -5.625560749960985 , -3.379475553751963 , -3.37947553852011  , -5.625560746081682 , -5.625560750287462
416, -3.380231137935928 , -3.380231133107102 , -5.628691088307506 , -5.6286911503439665, -3.3802311391013453, -3.3802311225810207, -5.628691113818799 , -5.628691080150758 , -3.380231136727374 , -3.3802311318418   , -5.6286911137812385, -5.628691105348353 , -3.380231142427269 , -3.3802311271955716, -5.628691101542533 , -5.628691106052591
417, -3.3809905488684913, -3.380990544039677 , -5.631826875643464 , -5.631826938131873 , -3.380990550033821 , -3.380990533514675 , -5.6318269013236275, -5.63182686749605  , -3.3809905476609514, -3.3809905427753293, -5.6318269006808075, -5.631826893342872 , -3.380990553358526 , -3.3809905381284913, -5.631826888593863 , -5.631826893826734
418, -3.3817537709829106, -3.381753766153773 , -5.634968124493922 , -5.634968187338    , -3.381753772148104 , -3.381753755629851 , -5.634968150346906 , -5.634968116311297 , -3.3817537697758326, -3.381753764887446 , -5.63496814953141  , -5.634968141947554 , -3.3817537754737024, -3.381753760244499 , -5.634968137144549 , -5.634968142661331
419, -3.382520793294099 , -3.3825207884648623, -5.638114864567306 , -5.638114927806827 , -3.3825207944592015, -3.3825207779420228, -5.638114890549396 , -5.638114856381325 , -3.382520792087764 , -3.3825207872011056, -5.6381148899082865, -5.638114882201362 , -3.382520797783244 , -3.382520782556199 , -5.638114877140475 , -5.63811488296039
420, -3.38329160490906  , -3.383291600079546 , -5.641267125875131 , -5.641267189558361 , -3.3832916060740157, -3.383291589557801 , -5.641267152155929 , -5.64126711760808  , -3.3832916037035226, -3.3832915988159122, -5.64126715147617  , -5.6412671435159   , -3.3832916093982655, -3.383291594172874 , -5.641267138633933 , -5.641267144003436
421, -3.384066195024548 , -3.384066190194747 , -5.644424938681814 , -5.644425002826894 , -3.384066196189369 , -3.384066179674092 , -5.644424965221807 , -5.644424930351938 , -3.3840661938177474, -3.384066188931086 , -5.644424964493461 , -5.644424956877845 , -3.384066199512512 , -3.3840661842883057, -5.64442495178477  , -5.644424957325065
422, -3.3848445529268316, -3.3848445480969027, -5.647588333612901 , -5.647588398315902 , -3.3848445540915053, -3.384844537577325 , -5.647588360390095 , -5.647588325205258 , -3.3848445517207386, -3.3848445468361614, -5.647588359784343 , -5.647588352098381 , -3.3848445574156405, -3.3848445421936972, -5.647588346886281 , -5.647588352375148
423, -3.38562666799114  , -3.385626663161034 , -5.650757341551733 , -5.65075740680011  , -3.3856266691556676, -3.3856266526425345, -5.65075736859622  , -5.650757333123622 , -3.3856266667865627, -3.3856266619000954, -5.650757367846674 , -5.650757360406824 , -3.3856266724778097, -3.3856266572568803, -5.650757354616231 , -5.650757360295136
424, -3.3864125296804355, -3.386412524850084 , -5.653931993728224 , -5.653932059464202 , -3.3864125308448267, -3.386412514332674 , -5.653932020933009 , -5.653931985282892 , -3.3864125284762188, -3.38641252359018  , -5.653932020028963 , -5.653932012633393 , -3.3864125341672757, -3.3864125189461536, -5.653932006761497 , -5.653932012485213
425, -3.3872021275445605, -3.3872021227140277, -5.6571123215403025, -5.657112387872991 , -3.3872021287087684, -3.3872021121977123, -5.657112348894044 , -5.6571123129992165, -3.387202126339993 , -3.3872021214529617, -5.657112348090893 , -5.657112341061944 , -3.38720213203138  , -3.387202116810311 , -5.657112335016917 , -5.657112340725452
426, -3.387995451219807 , -3.3879954463890796, -5.660298356720315 , -5.660298423745554 , -3.387995452383824 , -3.3879954358738735, -5.66029838429161  , -5.660298348138471 , -3.3879954500150427, -3.387995445127179 , -5.660298383502842 , -5.660298375918207 , -3.387995455705432 , -3.387995440484817 , -5.660298370344293 , -5.6602983759763354
